title,doi,eid,scopus_id,year,cover_date,journal,issn,publisher,document_type,authors,affiliations,cited_by_count,open_access,scopus_url,discovery_source,review_status,download_status,oa_pdf_url,priority_score,candidate_rank
"Multielement (Fe, La, Ca, Zr) doping achieves superior dielectric properties and broad-temperature stability in BaTiO3-based ceramics",10.1016/j.ceramint.2026.02.114,2-s2.0-105032139152,105032139152,2026,2026-04-01,Ceramics International,02728842,,Article,,Shanghai Maritime University,3,False,https://api.elsevier.com/content/abstract/scopus_id/105032139152,scopus,PENDING,NOT_STARTED,,16,77
Influence of heat sintering on the physical properties of bulk La0.67Ca0.33MnO3 perovskite manganite: role of oxygen in tuning the magnetocaloric response,10.1039/d3cp04185a,2-s2.0-85183490930,85183490930,2024,2024-01-23,Physical Chemistry Chemical Physics,14639076,,Article,,Manipal Institute of Applied Physics,40,True,https://api.elsevier.com/content/abstract/scopus_id/85183490930,scopus,PENDING,NOT_STARTED,,16,78
High-performance van der Waals antiferroelectric CuCrP2S6-based memristors,10.1038/s41467-023-43628-x,2-s2.0-85178442976,85178442976,2023,2023-12-01,Nature Communications,,,Article,,King Abdullah University of Science and Technology,94,True,https://api.elsevier.com/content/abstract/scopus_id/85178442976,scopus,PENDING,NOT_STARTED,,16,79
Photoexcited Ultraviolet-to-Infrared (II) Pyroelectricity in a 2D Ferroelectric Perovskite Driving Broadband Self-Powered Photoactivities,10.1002/adfm.202214858,2-s2.0-85148915341,85148915341,2023,2023-05-25,Advanced Functional Materials,1616301X,,Article,,"State Key Laboratory of Structural Chemistry, Fuzhou",57,False,https://api.elsevier.com/content/abstract/scopus_id/85148915341,scopus,PENDING,NOT_STARTED,,16,80
Room-Temperature Ferroelectricity in 1 T′ - ReS2 Multilayers,10.1103/physrevlett.128.067601,2-s2.0-85124955236,85124955236,2022,2022-02-11,Physical Review Letters,00319007,,Article,,Peking University; Nanjing University of Science and Technology,187,False,https://api.elsevier.com/content/abstract/scopus_id/85124955236,scopus,PENDING,NOT_STARTED,,16,81
High-Performance Strain of Lead-Free Relaxor-Ferroelectric Piezoceramics by the Morphotropic Phase Boundary Modification,10.1002/adfm.202202307,2-s2.0-85131174369,85131174369,2022,2022-08-01,Advanced Functional Materials,1616301X,,Article,,"Frontier Institute of Science and Technology, Xi'an Jiaotong University",95,False,https://api.elsevier.com/content/abstract/scopus_id/85131174369,scopus,PENDING,NOT_STARTED,,16,82
Unprecedented Ferroelectricity and Ferromagnetism in a Cr2+-Based Two-Dimensional Hybrid Perovskite,10.1002/anie.202206034,2-s2.0-85131798608,85131798608,2022,2022-08-15,Angewandte Chemie International Edition,14337851,,Article,,Nanchang University,78,False,https://api.elsevier.com/content/abstract/scopus_id/85131798608,scopus,PENDING,NOT_STARTED,,16,83
Origin of Ferroelectricity in Two Prototypical Hybrid Organic-Inorganic Perovskites,10.1021/jacs.1c10188,2-s2.0-85123513000,85123513000,2022,2022-01-19,Journal of the American Chemical Society,00027863,,Article,,Nankai University,77,False,https://api.elsevier.com/content/abstract/scopus_id/85123513000,scopus,PENDING,NOT_STARTED,,16,84
Thermodynamics and dielectric response of BaTiO3 by data-driven modeling,10.1038/s41524-022-00845-0,2-s2.0-85139127219,85139127219,2022,2022-12-01,Npj Computational Materials,,,Article,,École Polytechnique Fédérale de Lausanne,76,True,https://api.elsevier.com/content/abstract/scopus_id/85139127219,scopus,PENDING,NOT_STARTED,,16,85
Excellent cryogenic magnetocaloric performances in ferromagnetic Sr2GdNbO6 double perovskite compound,10.1016/j.mtphys.2021.100470,2-s2.0-85109431705,85109431705,2021,2021-09-01,Materials Today Physics,,,Article,,"Key Laboratory of Electromagnetic Processing of Materials, Liaoning Province, Northeastern University",136,False,https://api.elsevier.com/content/abstract/scopus_id/85109431705,scopus,PENDING,NOT_STARTED,,16,86
Room-Temperature Symmetric Giant Positive and Negative Electrocaloric Effect in PbMg0.5W0.5O3 Antiferroelectric Ceramic,10.1002/adfm.202101176,2-s2.0-85107742272,85107742272,2021,2021-08-01,Advanced Functional Materials,1616301X,,Article,,University of Science and Technology Beijing,84,False,https://api.elsevier.com/content/abstract/scopus_id/85107742272,scopus,PENDING,NOT_STARTED,,16,87
Bromine-Substitution-Induced High- TcTwo-Dimensional Bilayered Perovskite Photoferroelectric,10.1021/jacs.1c00459,2-s2.0-85107082755,85107082755,2021,2021-05-26,Journal of the American Chemical Society,00027863,,Article,,"State Key Laboratory of Structural Chemistry, Fuzhou; Fujian Science & Technology Innovation Laboratory for Optoelectronic Information of China",78,False,https://api.elsevier.com/content/abstract/scopus_id/85107082755,scopus,PENDING,NOT_STARTED,,16,88
The First Improper Ferroelectric of 2D Multilayered Hybrid Perovskite Enabling Strong Tunable Polarization-Directed Second Harmonic Generation Effect,10.1002/adfm.202103012,2-s2.0-85108803204,85108803204,2021,2021-09-01,Advanced Functional Materials,1616301X,,Article,,"State Key Laboratory of Structural Chemistry, Fuzhou; Fujian Science & Technology Innovation Laboratory for Optoelectronic Information of China",65,False,https://api.elsevier.com/content/abstract/scopus_id/85108803204,scopus,PENDING,NOT_STARTED,,16,89
Grain-Oriented Ferroelectric Ceramics with Single-Crystal-like Piezoelectric Properties and Low Texture Temperature,10.1021/acsami.0c11680,2-s2.0-85089967236,85089967236,2020,2020-08-26,ACS Applied Materials and Interfaces,19448244,,Article,,"School of Instrumentation Science and Engineering, Harbin Institute of Technology",89,False,https://api.elsevier.com/content/abstract/scopus_id/85089967236,scopus,PENDING,NOT_STARTED,,16,90
Robust multiferroic in interfacial modulation synthesized wafer-scale one-unit-cell of chromium sulfide,10.1038/s41467-024-44929-5,2-s2.0-85182981607,85182981607,2024,2024-12-01,Nature Communications,,,Article,,Wuhan University,39,True,https://api.elsevier.com/content/abstract/scopus_id/85182981607,scopus,PENDING,NOT_STARTED,,15,91
Molecular Engineering Regulation Achieving Out-of-Plane Polarization in Rare-Earth Hybrid Double Perovskites for Ferroelectrics and Circularly Polarized Luminescence,10.1002/anie.202409796,2-s2.0-85201522551,85201522551,2024,2024-09-23,Angewandte Chemie International Edition,14337851,,Article,,Gannan University of Science and Technology,37,False,https://api.elsevier.com/content/abstract/scopus_id/85201522551,scopus,PENDING,NOT_STARTED,,15,92
Metal-Free Perovskite Ferroelectrics with the Most Equivalent Polarization Axes,10.1021/jacs.4c07268,2-s2.0-85201370752,85201370752,2024,2024-10-09,Journal of the American Chemical Society,00027863,,Article,,Zhejiang Normal University,33,False,https://api.elsevier.com/content/abstract/scopus_id/85201370752,scopus,PENDING,NOT_STARTED,,15,93
Lead zirconate titanate ceramics with aligned crystallite grains,10.1126/science.adf6161,2-s2.0-85151837334,85151837334,2023,2023-04-07,Science,00368075,,Article,,Xi'an Jiaotong University,262,False,https://api.elsevier.com/content/abstract/scopus_id/85151837334,scopus,PENDING,NOT_STARTED,,15,94
Superior energy storage properties with thermal stability in lead-free ceramics by constructing an antiferroelectric/relaxor-antiferroelectric crossover,10.1016/j.actamat.2023.118826,2-s2.0-85150071974,85150071974,2023,2023-05-01,Acta Materialia,13596454,,Article,,"Frontier Institute of Science and Technology, Xi'an Jiaotong University",51,False,https://api.elsevier.com/content/abstract/scopus_id/85150071974,scopus,PENDING,NOT_STARTED,,15,95
Energy storage density and charge–discharge properties of PbHf1−xSnxO3 antiferroelectric ceramics,10.1016/j.cej.2021.132540,2-s2.0-85115647722,85115647722,2022,2022-02-01,Chemical Engineering Journal,13858947,,Article,,Guangdong University of Technology,67,False,https://api.elsevier.com/content/abstract/scopus_id/85115647722,scopus,PENDING,NOT_STARTED,,15,96
Tuning the Circular Dichroism and Circular Polarized Luminescence Intensities of Chiral 2D Hybrid Organic–Inorganic Perovskites through Halogenation of the Organic Ions,10.1002/anie.202107239,2-s2.0-85112694471,85112694471,2021,2021-09-20,Angewandte Chemie International Edition,14337851,,Article,,National Taiwan University,164,False,https://api.elsevier.com/content/abstract/scopus_id/85112694471,scopus,PENDING,NOT_STARTED,,15,97
The ferroelectric photo ground state of SrTiO3: Cavity materials engineering,10.1073/pnas.2105618118,2-s2.0-85111575015,85111575015,2021,2021-08-03,Proceedings of the National Academy of Sciences of the United States of America,00278424,,Article,,Max Planck Institute for the Structure and Dynamics of Matter,94,True,https://api.elsevier.com/content/abstract/scopus_id/85111575015,scopus,PENDING,NOT_STARTED,,15,98
Direct measurement of ferroelectric polarization in a tunable semimetal,10.1038/s41467-021-25587-3,2-s2.0-85114556752,85114556752,2021,2021-12-01,Nature Communications,,,Article,,Carnegie Mellon University,81,True,https://api.elsevier.com/content/abstract/scopus_id/85114556752,scopus,PENDING,NOT_STARTED,,15,99
Unconventional Transverse Transport above and below the Magnetic Transition Temperature in Weyl Semimetal EuCd2As2,10.1103/physrevlett.126.076602,2-s2.0-85102413720,85102413720,2021,2021-02-18,Physical Review Letters,00319007,,Article,,Universität Zürich,76,True,https://api.elsevier.com/content/abstract/scopus_id/85102413720,scopus,PENDING,NOT_STARTED,,15,100
Machine-learning-guided discovery of the gigantic magnetocaloric effect in HoB2 near the hydrogen liquefaction temperature,10.1038/s41427-020-0214-y,2-s2.0-85084470578,85084470578,2020,2020-12-01,Npg Asia Materials,18844049,,Article,,University of Tsukuba; National Institute for Materials Science,147,True,https://api.elsevier.com/content/abstract/scopus_id/85084470578,scopus,PENDING,NOT_STARTED,,15,101
Ferroelectric-field accelerated charge transfer in 2D CuInP2S6 heterostructure for enhanced photocatalytic H2 evolution,10.1016/j.nanoen.2020.104972,2-s2.0-85087109328,85087109328,2020,2020-10-01,Nano Energy,22112855,,Article,,University of Electronic Science and Technology of China,146,False,https://api.elsevier.com/content/abstract/scopus_id/85087109328,scopus,PENDING,NOT_STARTED,,15,102
Magnetic transition and magnetocaloric properties in Tm2FeAl3 compound,10.1016/j.jmmm.2026.174110,2-s2.0-105035258203,105035258203,2026,2026-06-15,Journal of Magnetism and Magnetic Materials,03048853,,Article,,Hangzhou Dianzi University,19,False,https://api.elsevier.com/content/abstract/scopus_id/105035258203,scopus,PENDING,NOT_STARTED,,14,103
"Glassy formation ability, magnetic transition and low-temperature magnetocaloric performances of amorphous Ho30Gd30Ni20Cu20 ribbon",10.1016/j.ssc.2026.116323,2-s2.0-105027727366,105027727366,2026,2026-02-01,Solid State Communications,00381098,,Article,,Hangzhou Dianzi University,10,False,https://api.elsevier.com/content/abstract/scopus_id/105027727366,scopus,PENDING,NOT_STARTED,,14,104
Designing gadolinium-transition metals-based perovskite type high entropy oxides with good cryogenic magnetocaloric performances,10.1016/j.jmst.2024.05.004,2-s2.0-85194138100,85194138100,2025,2025-02-01,Journal of Materials Science and Technology,10050302,,Article,,Hangzhou Dianzi University,78,False,https://api.elsevier.com/content/abstract/scopus_id/85194138100,scopus,PENDING,NOT_STARTED,,14,105
Interface-induced dual-pinning mechanism enhances low-frequency electromagnetic wave loss,10.1038/s41467-024-47537-5,2-s2.0-85190543374,85190543374,2024,2024-12-01,Nature Communications,,,Article,,Beihang University,319,True,https://api.elsevier.com/content/abstract/scopus_id/85190543374,scopus,PENDING,NOT_STARTED,,14,106
"Experimental and theoretical insights into the structural, magnetic, and low-temperature magnetocaloric properties of RE2CoTiO6 (RE = Gd, Dy, and Er) double perovskite oxides",10.1039/d4ta05172f,2-s2.0-85208580605,85208580605,2024,2024-10-29,Journal of Materials Chemistry A,20507488,,Article,,Hangzhou Dianzi University,74,False,https://api.elsevier.com/content/abstract/scopus_id/85208580605,scopus,PENDING,NOT_STARTED,,14,107
"Control of spin on ferromagnetism and thermoelectric properties of K2GeMnX6 (X = Cl, Br, I) halide perovskites: emerging candidates for semiconductor spintronics and thermoelectric applications",10.1039/d3ma01160g,2-s2.0-85192985966,85192985966,2024,2024-05-08,Materials Advances,,,Article,,Jamia Millia Islamia,61,True,https://api.elsevier.com/content/abstract/scopus_id/85192985966,scopus,PENDING,NOT_STARTED,,14,108
Dual-role ion dynamics in ferroionic CuInP2S6: revealing the transition from ferroelectric to ionic switching mechanisms,10.1038/s41467-024-55160-7,2-s2.0-85213699986,85213699986,2024,2024-12-01,Nature Communications,,,Article,,Ningbo University of Technology,48,True,https://api.elsevier.com/content/abstract/scopus_id/85213699986,scopus,PENDING,NOT_STARTED,,14,109
Chemical Vapor Deposition Synthesis of Intrinsic High-Temperature Ferroelectric 2D CuCrSe2,10.1002/adma.202400655,2-s2.0-85185948080,85185948080,2024,2024-06-06,Advanced Materials,09359648,,Article,,Beijing Institute of Technology,42,True,https://api.elsevier.com/content/abstract/scopus_id/85185948080,scopus,PENDING,NOT_STARTED,,14,110
Engineering Thermoelectric Performance of α-GeTe by Ferroelectric Distortion,10.1002/eem2.12535,2-s2.0-85146339988,85146339988,2024,2024-03-01,Energy and Environmental Materials,25750348,,Article,,State Key Laboratory of Advanced Technology for Materials Synthesis and Processing,40,True,https://api.elsevier.com/content/abstract/scopus_id/85146339988,scopus,PENDING,NOT_STARTED,,14,111
High-Temperature Dielectric Relaxation and Electric Conduction Mechanisms in a LaCoO3-Modified Na0.5Bi0.5TiO3 System,10.1021/acsomega.3c04490,2-s2.0-85165910667,85165910667,2023,2023-07-18,ACS Omega,,,Article,,Guru Nanak Dev University,129,True,https://api.elsevier.com/content/abstract/scopus_id/85165910667,scopus,PENDING,NOT_STARTED,,14,112
Size-Induced Ferroelectricity in Antiferroelectric Oxide Membranes,10.1002/adma.202210562,2-s2.0-85150786855,85150786855,2023,2023-04-26,Advanced Materials,09359648,,Article,,Stanford University; NC State College of Engineering; SLAC National Accelerator Laboratory,50,True,https://api.elsevier.com/content/abstract/scopus_id/85150786855,scopus,PENDING,NOT_STARTED,,14,113
Polar Solomon rings in ferroelectric nanocrystals,10.1038/s41467-023-39668-y,2-s2.0-85163991191,85163991191,2023,2023-12-01,Nature Communications,,,Article,,"Tsinghua University; Advanced Research Institute of Multidisciplinary Science, Beijing Institute of Technology",49,True,https://api.elsevier.com/content/abstract/scopus_id/85163991191,scopus,PENDING,NOT_STARTED,,14,114
An Epitaxial Ferroelectric ScAlN/GaN Heterostructure Memory,10.1002/aelm.202200005,2-s2.0-85126184197,85126184197,2022,2022-09-01,Advanced Electronic Materials,,,Article,,"University of Michigan, Ann Arbor",70,True,https://api.elsevier.com/content/abstract/scopus_id/85126184197,scopus,PENDING,NOT_STARTED,,14,115
Energy storage performance of K0.5Na0.5NbO3-based ceramics modified by Bi(Zn2/3(Nb0.85Ta0.15)1/3)O3,10.1016/j.cej.2021.131465,2-s2.0-85112232267,85112232267,2021,2021-12-01,Chemical Engineering Journal,13858947,,Article,,Shaanxi University of Science and Technology,169,False,https://api.elsevier.com/content/abstract/scopus_id/85112232267,scopus,PENDING,NOT_STARTED,,14,116
Significantly enhanced piezoelectric performance in Bi4Ti3O12-based high-temperature piezoceramics via oxygen vacancy defects tailoring,10.1016/j.jmat.2020.08.003,2-s2.0-85091896128,85091896128,2021,2021-01-01,Journal of Materiomics,23528478,,Article,,"University of Chinese Academy of Sciences; Shanghai Institute of Ceramics, Chinese Academy of Sciences",105,True,https://api.elsevier.com/content/abstract/scopus_id/85091896128,scopus,PENDING,NOT_STARTED,,14,117
